Transaction_ID,Date,Store_ID,SKU_ID,Category,Condition,Inventory_Age_Bucket,Selling_Price_GST,Net_Revenue,COGS,True_Gross_Margin_%
3983,2025-09-09,1,42,Washing Machine,Open Box,31-60,52191.29,44229.91,29724.77,32.79
3984,2025-09-09,1,42,Washing Machine,Open Box,90+,47036.82,39861.71,29724.77,25.43
3985,2025-09-09,1,27,Refrigerator,Grade B,31-60,15141.42,12831.71,9136.62,28.8
3986,2025-09-09,1,7,AC,Grade B,61-90,36388.3,30837.54,22012.91,28.62
3987,2025-09-09,2,47,Washing Machine,Minor Cosmetic,31-60,35769.36,30313.01,23813.82,21.44
3988,2025-09-09,2,6,AC,Grade B,90+,29059.52,24626.71,20477.52,16.85
3989,2025-09-09,2,46,Washing Machine,Open Box,31-60,12790.36,10839.29,8500.42,21.58
3990,2025-09-09,2,16,TV,Minor Cosmetic,61-90,24844.97,21055.06,15745.16,25.22
3991,2025-09-09,2,5,AC,Minor Cosmetic,61-90,41550.05,35211.9,28903.16,17.92
3992,2025-09-09,2,23,TV,Minor Cosmetic,90+,15968.9,13532.97,11655.74,13.87
3993,2025-09-09,2,24,TV,Minor Cosmetic,61-90,52697.89,44659.23,35807.85,19.82
3994,2025-09-09,2,21,TV,Grade B,31-60,33166.64,28107.32,20322.84,27.7
3995,2025-09-09,2,32,Refrigerator,Grade C,0-30,24960.88,21153.29,15292.82,27.7
3996,2025-09-09,2,23,TV,Minor Cosmetic,61-90,17461.53,14797.9,11655.74,21.23
3997,2025-09-09,3,25,Refrigerator,Minor Cosmetic,31-60,26067.78,22091.34,17574.75,20.45
3998,2025-09-09,3,1,AC,Minor Cosmetic,90+,41280.85,34983.77,29209.48,16.51
3999,2025-09-09,3,45,Washing Machine,Grade C,90+,24016.54,20353.0,16328.21,19.77
4000,2025-09-09,3,3,AC,Minor Cosmetic,61-90,25271.2,21416.27,17574.47,17.94
4001,2025-09-09,3,44,Washing Machine,Open Box,0-30,36423.67,30867.51,22655.21,26.61
4002,2025-09-09,3,4,AC,Grade C,90+,17595.2,14911.19,12893.28,13.53
4003,2025-09-09,3,40,Washing Machine,Grade C,61-90,14944.36,12664.71,9534.87,24.71
4004,2025-09-09,4,16,TV,Minor Cosmetic,0-30,24699.42,20931.71,15745.16,24.78
4005,2025-09-09,4,19,TV,Grade C,61-90,24675.68,20911.59,15815.55,24.37
4006,2025-09-09,4,26,Refrigerator,Open Box,31-60,47768.65,40481.91,29837.55,26.29
4007,2025-09-09,4,1,AC,Minor Cosmetic,90+,40688.0,34481.36,29209.48,15.29
4008,2025-09-09,4,5,AC,Minor Cosmetic,0-30,43833.84,37147.32,28903.16,22.19
4009,2025-09-09,4,13,TV,Minor Cosmetic,0-30,44268.15,37515.38,28384.81,24.34
4010,2025-09-09,5,14,TV,Grade B,90+,42108.59,35685.25,29414.34,17.57
4011,2025-09-09,5,38,Washing Machine,Open Box,31-60,39490.85,33466.82,26147.92,21.87
4012,2025-09-09,5,19,TV,Grade C,61-90,25035.05,21216.14,15815.55,25.46
4013,2025-09-09,5,11,AC,Grade B,90+,22243.95,18850.81,16433.46,12.82
4014,2025-09-09,5,26,Refrigerator,Open Box,90+,42084.44,35664.78,29837.55,16.34
4015,2025-09-09,6,42,Washing Machine,Open Box,61-90,46341.79,39272.7,29724.77,24.31
4016,2025-09-09,6,21,TV,Grade B,61-90,30588.73,25922.65,20322.84,21.6
4017,2025-09-09,6,9,AC,Minor Cosmetic,31-60,34079.3,28880.76,22982.42,20.42
4018,2025-09-10,1,25,Refrigerator,Minor Cosmetic,31-60,28776.58,24386.94,17574.75,27.93
4019,2025-09-10,1,43,Washing Machine,Grade C,0-30,28683.49,24308.04,16193.54,33.38
4020,2025-09-10,1,13,TV,Minor Cosmetic,90+,44003.88,37291.42,28384.81,23.88
4021,2025-09-10,1,1,AC,Minor Cosmetic,90+,43971.22,37263.75,29209.48,21.61
4022,2025-09-10,1,38,Washing Machine,Open Box,0-30,47383.8,40155.76,26147.92,34.88
4023,2025-09-10,1,14,TV,Grade B,0-30,49012.57,41536.07,29414.34,29.18
4024,2025-09-10,1,47,Washing Machine,Minor Cosmetic,61-90,39403.52,33392.82,23813.82,28.69
4025,2025-09-10,1,34,Refrigerator,Minor Cosmetic,90+,50922.71,43154.84,33383.53,22.64
4026,2025-09-10,1,43,Washing Machine,Grade C,61-90,26781.04,22695.8,16193.54,28.65
4027,2025-09-10,1,40,Washing Machine,Grade C,0-30,16805.14,14241.64,9534.87,33.05
4028,2025-09-10,1,3,AC,Minor Cosmetic,90+,25969.81,22008.31,17574.47,20.15
4029,2025-09-10,1,29,Refrigerator,Minor Cosmetic,31-60,70697.59,59913.21,44000.26,26.56
4030,2025-09-10,1,21,TV,Grade B,90+,32396.65,27454.79,20322.84,25.98
4031,2025-09-10,2,28,Refrigerator,Open Box,0-30,74640.62,63254.76,47699.98,24.59
4032,2025-09-10,2,19,TV,Grade C,90+,21143.38,17918.12,15815.55,11.73
4033,2025-09-10,2,5,AC,Minor Cosmetic,61-90,45760.83,38780.36,28903.16,25.47
4034,2025-09-10,2,45,Washing Machine,Grade C,0-30,27009.96,22889.79,16328.21,28.67
4035,2025-09-10,2,37,Washing Machine,Open Box,0-30,15869.07,13448.37,10015.96,25.52
4036,2025-09-10,2,22,TV,Grade B,0-30,46545.01,39444.92,30727.85,22.1
4037,2025-09-10,2,28,Refrigerator,Open Box,0-30,79120.29,67051.09,47699.98,28.86
4038,2025-09-10,2,21,TV,Grade B,31-60,31146.68,26395.49,20322.84,23.01
4039,2025-09-10,2,15,TV,Grade B,61-90,12090.23,10245.95,8334.33,18.66
4040,2025-09-10,3,4,AC,Grade C,61-90,19484.93,16512.65,12893.28,21.92
4041,2025-09-10,3,8,AC,Grade C,31-60,36331.07,30789.05,22963.56,25.42
4042,2025-09-10,3,10,AC,Open Box,31-60,29936.14,25369.61,19637.62,22.59
4043,2025-09-10,4,24,TV,Minor Cosmetic,31-60,52964.23,44884.94,35807.85,20.22
4044,2025-09-10,4,30,Refrigerator,Grade C,31-60,15713.38,13316.43,9763.61,26.68
4045,2025-09-10,4,19,TV,Grade C,61-90,23910.33,20262.99,15815.55,21.95
4046,2025-09-10,4,11,AC,Grade B,90+,23791.16,20162.0,16433.46,18.49
4047,2025-09-10,4,7,AC,Grade B,31-60,34179.27,28965.49,22012.91,24.0
4048,2025-09-10,4,40,Washing Machine,Grade C,90+,13532.02,11467.81,9534.87,16.86
4049,2025-09-10,5,25,Refrigerator,Minor Cosmetic,61-90,26762.55,22680.13,17574.75,22.51
4050,2025-09-10,5,43,Washing Machine,Grade C,0-30,25725.59,21801.35,16193.54,25.72
4051,2025-09-10,5,23,TV,Minor Cosmetic,0-30,18506.63,15683.58,11655.74,25.68
4052,2025-09-10,5,24,TV,Minor Cosmetic,61-90,53305.31,45173.99,35807.85,20.73
4053,2025-09-10,5,37,Washing Machine,Open Box,61-90,14929.94,12652.49,10015.96,20.84
4054,2025-09-10,5,29,Refrigerator,Minor Cosmetic,90+,60742.32,51476.54,44000.26,14.52
4055,2025-09-10,5,16,TV,Minor Cosmetic,0-30,23976.44,20319.01,15745.16,22.51
4056,2025-09-10,5,8,AC,Grade C,90+,31461.88,26662.61,22963.56,13.87
4057,2025-09-10,5,31,Refrigerator,Grade B,90+,42254.49,35808.89,29370.58,17.98
4058,2025-09-10,5,24,TV,Minor Cosmetic,61-90,53274.68,45148.04,35807.85,20.69
4059,2025-09-10,6,21,TV,Grade B,0-30,32983.64,27952.24,20322.84,27.29
4060,2025-09-10,6,20,TV,Grade C,61-90,13420.92,11373.66,8784.66,22.76
4061,2025-09-10,6,32,Refrigerator,Grade C,61-90,23686.86,20073.61,15292.82,23.82
4062,2025-09-10,6,8,AC,Grade C,31-60,34203.53,28986.04,22963.56,20.78
4063,2025-09-10,6,12,AC,Open Box,61-90,39484.57,33461.5,26094.64,22.02
4064,2025-09-10,6,7,AC,Grade B,90+,30423.57,25782.69,22012.91,14.62
4065,2025-09-10,6,22,TV,Grade B,0-30,49609.06,42041.58,30727.85,26.91
4066,2025-09-10,6,5,AC,Minor Cosmetic,90+,39125.16,33156.91,28903.16,12.83
4067,2025-09-10,6,6,AC,Grade B,61-90,31630.17,26805.23,20477.52,23.61
4068,2025-09-11,1,15,TV,Grade B,0-30,14588.71,12363.31,8334.33,32.59
4069,2025-09-11,1,23,TV,Minor Cosmetic,0-30,19714.57,16707.26,11655.74,30.24
4070,2025-09-11,1,40,Washing Machine,Grade C,31-60,16056.43,13607.14,9534.87,29.93
4071,2025-09-11,1,14,TV,Grade B,31-60,50811.51,43060.6,29414.34,31.69
4072,2025-09-11,1,25,Refrigerator,Minor Cosmetic,31-60,28254.39,23944.4,17574.75,26.6
4073,2025-09-11,1,5,AC,Minor Cosmetic,0-30,48780.26,41339.2,28903.16,30.08
4074,2025-09-11,1,16,TV,Minor Cosmetic,31-60,27426.17,23242.52,15745.16,32.26
4075,2025-09-11,1,9,AC,Minor Cosmetic,0-30,38580.55,32695.38,22982.42,29.71
4076,2025-09-11,1,43,Washing Machine,Grade C,31-60,28550.18,24195.07,16193.54,33.07
4077,2025-09-11,1,10,AC,Open Box,31-60,32634.28,27656.17,19637.62,28.99
4078,2025-09-11,1,3,AC,Minor Cosmetic,31-60,27910.96,23653.36,17574.47,25.7
4079,2025-09-11,2,2,AC,Open Box,61-90,49056.87,41573.62,34287.99,17.52
4080,2025-09-11,2,8,AC,Grade C,0-30,34745.91,29445.68,22963.56,22.01
4081,2025-09-11,2,8,AC,Grade C,31-60,35081.95,29730.47,22963.56,22.76
4082,2025-09-11,2,43,Washing Machine,Grade C,90+,22891.96,19399.96,16193.54,16.53
4083,2025-09-11,2,42,Washing Machine,Open Box,0-30,49855.13,42250.11,29724.77,29.65
4084,2025-09-11,2,32,Refrigerator,Grade C,61-90,22918.24,19422.24,15292.82,21.26
4085,2025-09-11,2,34,Refrigerator,Minor Cosmetic,31-60,49480.28,41932.44,33383.53,20.39
4086,2025-09-11,2,3,AC,Minor Cosmetic,31-60,27402.61,23222.55,17574.47,24.32
4087,2025-09-11,3,44,Washing Machine,Open Box,90+,32753.85,27757.5,22655.21,18.38
4088,2025-09-11,3,8,AC,Grade C,90+,33374.41,28283.4,22963.56,18.81
4089,2025-09-11,3,46,Washing Machine,Open Box,0-30,14224.09,12054.31,8500.42,29.48
4090,2025-09-11,3,17,TV,Grade B,90+,41807.22,35429.85,28373.82,19.92
4091,2025-09-11,3,33,Refrigerator,Minor Cosmetic,31-60,28993.75,24570.97,19539.7,20.48
4092,2025-09-11,3,35,Refrigerator,Minor Cosmetic,61-90,13159.38,11152.02,8761.7,21.43
4093,2025-09-11,3,35,Refrigerator,Minor Cosmetic,61-90,12661.2,10729.83,8761.7,18.34
4094,2025-09-11,4,42,Washing Machine,Open Box,31-60,47433.65,40198.01,29724.77,26.05
4095,2025-09-11,4,37,Washing Machine,Open Box,31-60,15270.53,12941.13,10015.96,22.6
4096,2025-09-11,4,35,Refrigerator,Minor Cosmetic,90+,12282.54,10408.93,8761.7,15.83
4097,2025-09-11,4,22,TV,Grade B,0-30,48259.29,40897.71,30727.85,24.87
4098,2025-09-11,5,38,Washing Machine,Open Box,61-90,37533.82,31808.32,26147.92,17.8
4099,2025-09-11,5,38,Washing Machine,Open Box,90+,36800.65,31186.99,26147.92,16.16
4100,2025-09-11,5,26,Refrigerator,Open Box,61-90,44829.1,37990.77,29837.55,21.46
4101,2025-09-11,5,22,TV,Grade B,31-60,46622.85,39510.89,30727.85,22.23
4102,2025-09-11,6,33,Refrigerator,Minor Cosmetic,61-90,29056.97,24624.55,19539.7,20.65
4103,2025-09-11,6,17,TV,Grade B,0-30,45198.15,38303.52,28373.82,25.92
4104,2025-09-11,6,39,Washing Machine,Grade B,31-60,29974.5,25402.12,19250.61,24.22
4105,2025-09-11,6,33,Refrigerator,Minor Cosmetic,31-60,30215.37,25606.25,19539.7,23.69
4106,2025-09-11,6,15,TV,Grade B,31-60,13280.02,11254.26,8334.33,25.95
4107,2025-09-11,6,48,Washing Machine,Open Box,61-90,21658.52,18354.68,13931.97,24.1
4108,2025-09-11,6,24,TV,Minor Cosmetic,0-30,55932.7,47400.59,35807.85,24.46
4109,2025-09-11,6,33,Refrigerator,Minor Cosmetic,90+,27631.87,23416.84,19539.7,16.56
4110,2025-09-12,1,12,AC,Open Box,90+,37703.92,31952.48,26094.64,18.33
4111,2025-09-12,1,5,AC,Minor Cosmetic,31-60,47689.25,40414.62,28903.16,28.48
4112,2025-09-12,1,16,TV,Minor Cosmetic,61-90,24312.41,20603.74,15745.16,23.58
4113,2025-09-12,1,13,TV,Minor Cosmetic,90+,42711.6,36196.27,28384.81,21.58
4114,2025-09-12,1,22,TV,Grade B,90+,45002.96,38138.1,30727.85,19.43
4115,2025-09-12,1,13,TV,Minor Cosmetic,61-90,43794.7,37114.15,28384.81,23.52
4116,2025-09-12,1,16,TV,Minor Cosmetic,31-60,27647.14,23429.78,15745.16,32.8
4117,2025-09-12,1,16,TV,Minor Cosmetic,0-30,27758.01,23523.74,15745.16,33.07
4118,2025-09-12,1,26,Refrigerator,Open Box,61-90,49046.55,41564.88,29837.55,28.21
4119,2025-09-12,1,10,AC,Open Box,90+,29384.39,24902.03,19637.62,21.14
4120,2025-09-12,2,46,Washing Machine,Open Box,31-60,12479.89,10576.18,8500.42,19.63
4121,2025-09-12,2,14,TV,Grade B,90+,43215.47,36623.28,29414.34,19.68
4122,2025-09-12,2,6,AC,Grade B,0-30,34468.37,29210.49,20477.52,29.9
4123,2025-09-12,2,21,TV,Grade B,90+,28218.8,23914.23,20322.84,15.02
4124,2025-09-12,2,25,Refrigerator,Minor Cosmetic,61-90,25639.56,21728.44,17574.75,19.12
4125,2025-09-12,2,33,Refrigerator,Minor Cosmetic,90+,28730.22,24347.65,19539.7,19.75
4126,2025-09-12,2,24,TV,Minor Cosmetic,61-90,55870.08,47347.52,35807.85,24.37
4127,2025-09-12,2,40,Washing Machine,Grade C,0-30,15964.1,13528.9,9534.87,29.52
4128,2025-09-12,3,6,AC,Grade B,31-60,31258.53,26490.28,20477.52,22.7
4129,2025-09-12,3,48,Washing Machine,Open Box,90+,19525.07,16546.67,13931.97,15.8
4130,2025-09-12,3,5,AC,Minor Cosmetic,61-90,44244.37,37495.22,28903.16,22.92
4131,2025-09-12,3,22,TV,Grade B,90+,42882.81,36341.36,30727.85,15.45
4132,2025-09-12,3,1,AC,Minor Cosmetic,61-90,42030.45,35619.03,29209.48,17.99
4133,2025-09-12,3,16,TV,Minor Cosmetic,90+,22066.94,18700.8,15745.16,15.8
4134,2025-09-12,4,40,Washing Machine,Grade C,0-30,15969.95,13533.86,9534.87,29.55
4135,2025-09-12,4,47,Washing Machine,Minor Cosmetic,61-90,36544.49,30969.91,23813.82,23.11
4136,2025-09-12,4,25,Refrigerator,Minor Cosmetic,31-60,27290.84,23127.83,17574.75,24.01
4137,2025-09-12,4,28,Refrigerator,Open Box,61-90,69701.23,59068.84,47699.98,19.25
4138,2025-09-12,4,19,TV,Grade C,31-60,25347.58,21481.0,15815.55,26.37
4139,2025-09-12,5,15,TV,Grade B,0-30,12774.9,10826.18,8334.33,23.02
4140,2025-09-12,5,9,AC,Minor Cosmetic,0-30,35170.14,29805.2,22982.42,22.89
4141,2025-09-12,5,24,TV,Minor Cosmetic,31-60,53559.11,45389.08,35807.85,21.11
4142,2025-09-12,5,16,TV,Minor Cosmetic,0-30,24934.49,21130.92,15745.16,25.49
4143,2025-09-12,5,20,TV,Grade C,90+,11868.64,10058.17,8784.66,12.66
4144,2025-09-12,5,4,AC,Grade C,0-30,20928.06,17735.65,12893.28,27.3
4145,2025-09-12,5,38,Washing Machine,Open Box,0-30,42942.04,36391.56,26147.92,28.15
4146,2025-09-12,5,23,TV,Minor Cosmetic,0-30,18725.46,15869.03,11655.74,26.55
4147,2025-09-12,6,16,TV,Minor Cosmetic,31-60,25517.65,21625.12,15745.16,27.19
4148,2025-09-12,6,39,Washing Machine,Grade B,0-30,32090.02,27194.93,19250.61,29.21
4149,2025-09-12,6,26,Refrigerator,Open Box,31-60,44483.18,37697.61,29837.55,20.85
4150,2025-09-12,6,25,Refrigerator,Minor Cosmetic,0-30,27216.17,23064.55,17574.75,23.8
4151,2025-09-12,6,21,TV,Grade B,31-60,31980.8,27102.37,20322.84,25.01
4152,2025-09-12,6,4,AC,Grade C,90+,17976.83,15234.6,12893.28,15.37
4153,2025-09-13,1,47,Washing Machine,Minor Cosmetic,61-90,37188.09,31515.33,23813.82,24.44
4154,2025-09-13,1,20,TV,Grade C,31-60,14003.65,11867.5,8784.66,25.98
4155,2025-09-13,1,10,AC,Open Box,31-60,32868.72,27854.85,19637.62,29.5
4156,2025-09-13,1,8,AC,Grade C,90+,33602.25,28476.48,22963.56,19.36
4157,2025-09-13,1,25,Refrigerator,Minor Cosmetic,0-30,31639.98,26813.54,17574.75,34.46
4158,2025-09-13,1,25,Refrigerator,Minor Cosmetic,0-30,29882.82,25324.42,17574.75,30.6
4159,2025-09-13,1,25,Refrigerator,Minor Cosmetic,90+,26314.62,22300.52,17574.75,21.19
4160,2025-09-13,1,11,AC,Grade B,90+,24184.69,20495.5,16433.46,19.82
4161,2025-09-13,1,32,Refrigerator,Grade C,61-90,24879.11,21083.99,15292.82,27.47
4162,2025-09-13,1,19,TV,Grade C,90+,25082.47,21256.33,15815.55,25.6
4163,2025-09-13,1,37,Washing Machine,Open Box,31-60,17074.24,14469.7,10015.96,30.78
4164,2025-09-13,1,38,Washing Machine,Open Box,90+,40719.27,34507.85,26147.92,24.23
4165,2025-09-13,2,33,Refrigerator,Minor Cosmetic,31-60,29725.53,25191.13,19539.7,22.43
4166,2025-09-13,2,24,TV,Minor Cosmetic,31-60,55261.35,46831.65,35807.85,23.54
4167,2025-09-13,2,17,TV,Grade B,90+,39222.31,33239.25,28373.82,14.64
4168,2025-09-13,2,5,AC,Minor Cosmetic,61-90,44433.01,37655.1,28903.16,23.24
4169,2025-09-13,2,42,Washing Machine,Open Box,31-60,47957.17,40641.67,29724.77,26.86
4170,2025-09-13,2,45,Washing Machine,Grade C,0-30,25846.14,21903.5,16328.21,25.45
4171,2025-09-13,2,29,Refrigerator,Minor Cosmetic,0-30,69859.97,59203.36,44000.26,25.68
4172,2025-09-13,2,43,Washing Machine,Grade C,0-30,27258.71,23100.6,16193.54,29.9
4173,2025-09-13,3,28,Refrigerator,Open Box,90+,66259.84,56152.41,47699.98,15.05
4174,2025-09-13,3,35,Refrigerator,Minor Cosmetic,31-60,13470.51,11415.69,8761.7,23.25
4175,2025-09-13,3,35,Refrigerator,Minor Cosmetic,31-60,13318.68,11287.01,8761.7,22.37
4176,2025-09-13,3,28,Refrigerator,Open Box,0-30,77943.8,66054.07,47699.98,27.79
4177,2025-09-13,3,9,AC,Minor Cosmetic,0-30,37509.72,31787.9,22982.42,27.7
4178,2025-09-13,4,38,Washing Machine,Open Box,90+,37624.6,31885.26,26147.92,17.99
4179,2025-09-13,4,38,Washing Machine,Open Box,31-60,42274.16,35825.56,26147.92,27.01
4180,2025-09-13,4,30,Refrigerator,Grade C,90+,14147.44,11989.36,9763.61,18.56
4181,2025-09-13,4,41,Washing Machine,Open Box,31-60,24866.9,21073.64,16574.72,21.35
4182,2025-09-13,4,32,Refrigerator,Grade C,0-30,24499.28,20762.1,15292.82,26.34
4183,2025-09-13,4,47,Washing Machine,Minor Cosmetic,90+,34664.07,29376.33,23813.82,18.94
4184,2025-09-13,4,20,TV,Grade C,61-90,13043.57,11053.87,8784.66,20.53
4185,2025-09-13,4,31,Refrigerator,Grade B,31-60,45684.45,38715.63,29370.58,24.14
4186,2025-09-13,4,7,AC,Grade B,31-60,35737.44,30285.97,22012.91,27.32
4187,2025-09-13,4,29,Refrigerator,Minor Cosmetic,90+,61364.8,52004.07,44000.26,15.39
4188,2025-09-13,5,33,Refrigerator,Minor Cosmetic,61-90,29826.9,25277.04,19539.7,22.7
4189,2025-09-13,5,26,Refrigerator,Open Box,90+,42703.23,36189.18,29837.55,17.55
4190,2025-09-13,5,22,TV,Grade B,61-90,45575.1,38622.96,30727.85,20.44
4191,2025-09-13,5,48,Washing Machine,Open Box,0-30,21407.42,18141.88,13931.97,23.21
4192,2025-09-13,5,24,TV,Minor Cosmetic,31-60,57680.99,48882.19,35807.85,26.75
4193,2025-09-13,5,41,Washing Machine,Open Box,90+,23224.93,19682.15,16574.72,15.79
4194,2025-09-13,5,29,Refrigerator,Minor Cosmetic,90+,62502.04,52967.83,44000.26,16.93
4195,2025-09-13,5,41,Washing Machine,Open Box,90+,22214.54,18825.88,16574.72,11.96
4196,2025-09-13,5,43,Washing Machine,Grade C,90+,23649.64,20042.07,16193.54,19.2
4197,2025-09-13,6,26,Refrigerator,Open Box,0-30,46637.44,39523.26,29837.55,24.51
4198,2025-09-13,6,10,AC,Open Box,0-30,32945.12,27919.59,19637.62,29.66
4199,2025-09-13,6,31,Refrigerator,Grade B,0-30,46150.35,39110.46,29370.58,24.9
4200,2025-09-13,6,1,AC,Minor Cosmetic,90+,40752.82,34536.28,29209.48,15.42
4201,2025-09-15,1,25,Refrigerator,Minor Cosmetic,0-30,31289.26,26516.32,17574.75,33.72
4202,2025-09-15,1,32,Refrigerator,Grade C,90+,22336.03,18928.84,15292.82,19.21
4203,2025-09-15,1,33,Refrigerator,Minor Cosmetic,61-90,33099.44,28050.37,19539.7,30.34
4204,2025-09-15,1,31,Refrigerator,Grade B,61-90,47816.51,40522.47,29370.58,27.52
4205,2025-09-15,1,18,TV,Grade C,31-60,38854.0,32927.12,22781.28,30.81
4206,2025-09-15,1,17,TV,Grade B,61-90,48256.06,40894.97,28373.82,30.62
4207,2025-09-15,1,47,Washing Machine,Minor Cosmetic,0-30,39456.87,33438.02,23813.82,28.78
4208,2025-09-15,1,20,TV,Grade C,31-60,14638.16,12405.22,8784.66,29.19
4209,2025-09-15,2,20,TV,Grade C,90+,12146.31,10293.48,8784.66,14.66
4210,2025-09-15,2,31,Refrigerator,Grade B,61-90,42560.2,36067.97,29370.58,18.57
4211,2025-09-15,2,20,TV,Grade C,61-90,13263.25,11240.04,8784.66,21.84
4212,2025-09-15,2,3,AC,Minor Cosmetic,0-30,28405.03,24072.06,17574.47,26.99
4213,2025-09-15,2,39,Washing Machine,Grade B,90+,26027.04,22056.81,19250.61,12.72
4214,2025-09-15,2,22,TV,Grade B,90+,45377.28,38455.32,30727.85,20.09
4215,2025-09-15,3,23,TV,Minor Cosmetic,90+,16890.46,14313.95,11655.74,18.57
4216,2025-09-15,3,7,AC,Grade B,90+,30871.94,26162.67,22012.91,15.86
4217,2025-09-15,3,12,AC,Open Box,61-90,38768.97,32855.06,26094.64,20.58
4218,2025-09-15,3,10,AC,Open Box,90+,26838.86,22744.8,19637.62,13.66
4219,2025-09-15,3,6,AC,Grade B,61-90,32096.97,27200.82,20477.52,24.72
4220,2025-09-15,4,2,AC,Open Box,90+,46441.89,39357.53,34287.99,12.88
4221,2025-09-15,4,34,Refrigerator,Minor Cosmetic,61-90,49014.59,41537.79,33383.53,19.63
4222,2025-09-15,4,33,Refrigerator,Minor Cosmetic,31-60,29701.44,25170.71,19539.7,22.37
4223,2025-09-15,4,4,AC,Grade C,90+,18404.17,15596.76,12893.28,17.33
4224,2025-09-15,4,37,Washing Machine,Open Box,31-60,15578.61,13202.21,10015.96,24.13
4225,2025-09-15,4,25,Refrigerator,Minor Cosmetic,90+,24997.21,21184.07,17574.75,17.04
4226,2025-09-15,5,18,TV,Grade C,31-60,34788.31,29481.62,22781.28,22.73
4227,2025-09-15,5,12,AC,Open Box,0-30,42507.81,36023.57,26094.64,27.56
4228,2025-09-15,5,17,TV,Grade B,31-60,43121.17,36543.36,28373.82,22.36
4229,2025-09-15,5,9,AC,Minor Cosmetic,31-60,34189.29,28973.98,22982.42,20.68
4230,2025-09-15,5,30,Refrigerator,Grade C,31-60,15187.94,12871.13,9763.61,24.14
4231,2025-09-15,5,47,Washing Machine,Minor Cosmetic,31-60,35246.41,29869.84,23813.82,20.27
4232,2025-09-15,5,13,TV,Minor Cosmetic,61-90,40718.78,34507.44,28384.81,17.74
4233,2025-09-15,6,23,TV,Minor Cosmetic,90+,15699.88,13304.98,11655.74,12.4
4234,2025-09-15,6,21,TV,Grade B,0-30,31530.52,26720.78,20322.84,23.94
4235,2025-09-15,6,21,TV,Grade B,0-30,31238.23,26473.08,20322.84,23.23
4236,2025-09-15,6,5,AC,Minor Cosmetic,0-30,47298.14,40083.17,28903.16,27.89
4237,2025-09-15,6,23,TV,Minor Cosmetic,90+,16566.2,14039.16,11655.74,16.98
4238,2025-09-15,6,44,Washing Machine,Open Box,61-90,35758.4,30303.73,22655.21,25.24
4239,2025-09-16,1,42,Washing Machine,Open Box,31-60,51240.17,43423.87,29724.77,31.55
4240,2025-09-16,1,19,TV,Grade C,0-30,25989.89,22025.33,15815.55,28.19
4241,2025-09-16,1,47,Washing Machine,Minor Cosmetic,90+,37076.19,31420.5,23813.82,24.21
4242,2025-09-16,1,11,AC,Grade B,0-30,28984.99,24563.55,16433.46,33.1
4243,2025-09-16,1,43,Washing Machine,Grade C,31-60,27931.77,23670.99,16193.54,31.59
4244,2025-09-16,1,35,Refrigerator,Minor Cosmetic,0-30,15451.52,13094.51,8761.7,33.09
4245,2025-09-16,1,19,TV,Grade C,61-90,25684.17,21766.25,15815.55,27.34
4246,2025-09-16,1,12,AC,Open Box,0-30,45974.18,38961.17,26094.64,33.02
4247,2025-09-16,1,8,AC,Grade C,61-90,35953.92,30469.42,22963.56,24.63
4248,2025-09-16,1,35,Refrigerator,Minor Cosmetic,61-90,14325.92,12140.61,8761.7,27.83
4249,2025-09-16,1,34,Refrigerator,Minor Cosmetic,61-90,51304.16,43478.1,33383.53,23.22
4250,2025-09-16,1,4,AC,Grade C,0-30,21650.22,18347.64,12893.28,29.73
4251,2025-09-16,2,32,Refrigerator,Grade C,0-30,24924.67,21122.6,15292.82,27.6
4252,2025-09-16,2,47,Washing Machine,Minor Cosmetic,0-30,36735.11,31131.45,23813.82,23.51
4253,2025-09-16,2,22,TV,Grade B,90+,45540.83,38593.92,30727.85,20.38
4254,2025-09-16,2,22,TV,Grade B,61-90,47794.88,40504.14,30727.85,24.14
4255,2025-09-16,2,6,AC,Grade B,31-60,31696.54,26861.48,20477.52,23.77
4256,2025-09-16,2,29,Refrigerator,Minor Cosmetic,31-60,66273.33,56163.84,44000.26,21.66
4257,2025-09-16,2,25,Refrigerator,Minor Cosmetic,0-30,28117.47,23828.36,17574.75,26.24
4258,2025-09-16,2,23,TV,Minor Cosmetic,61-90,17014.23,14418.84,11655.74,19.16
4259,2025-09-16,2,12,AC,Open Box,0-30,41583.05,35239.88,26094.64,25.95
4260,2025-09-16,3,4,AC,Grade C,90+,18735.92,15877.9,12893.28,18.8
4261,2025-09-16,3,13,TV,Minor Cosmetic,90+,41624.66,35275.13,28384.81,19.53
4262,2025-09-16,3,16,TV,Minor Cosmetic,90+,22519.11,19083.99,15745.16,17.5
4263,2025-09-16,3,47,Washing Machine,Minor Cosmetic,90+,34991.52,29653.83,23813.82,19.69
4264,2025-09-16,3,46,Washing Machine,Open Box,61-90,12888.45,10922.41,8500.42,22.17
4265,2025-09-16,3,48,Washing Machine,Open Box,90+,20295.33,17199.43,13931.97,19.0
4266,2025-09-16,3,1,AC,Minor Cosmetic,90+,42413.87,35943.96,29209.48,18.74
4267,2025-09-16,3,33,Refrigerator,Minor Cosmetic,31-60,31109.06,26363.61,19539.7,25.88
4268,2025-09-16,3,19,TV,Grade C,90+,21474.05,18198.35,15815.55,13.09
4269,2025-09-16,3,18,TV,Grade C,0-30,37092.27,31434.13,22781.28,27.53
